id,"text",timeStamp,location,followers,friends,statuses
38062,"RT @ErickMorillo: #TBT working with the wonderful jocelyn brown back in the day. Believe was created in this session. http://t.co/vJROwDobC5",412,10,332210,264,17346
38077,"#TBT #Tomorrowland http://t.co/I3cuY4HCno",413,2,953627,110,5957
38015,"#TBT #HARDSummer2014 https://t.co/RkYs9azfg9",414,85,24528,570,14951
38013,"#tbt recording my first tracks http://t.co/SCQV16EU9r",415,415,288385,780,18376
38057,"#TBT getting fucked up with the fans in San Diego! @intervention_sd http://t.co/9mmbfechck",416,10,35715,1778,21239
3718,"RT @justinbieber: #tbt  http://t.co/jFrzJ2fheK",417,417,604,696,764
39691,"#TBT With my hittaz at the Dodger game not too long ago http://t.co/rqBrXggI8q",418,418,161,229,23531
27039,"RT @SunneryJames: Throwback with the homies!! 😂#TBT #sjrm http://t.co/PHJi3vV4qS",419,2,63932,49704,2169
125,"RT @robinwilliams: #tbt and Happy Birthday to Ms. Zelda Rae Williams!    Quarter of a century old today but always my… http://t.co/qlsWIu42…",420,420,127,334,258
39302,"RT @robinwilliams: #tbt and Happy Birthday to Ms. Zelda Rae Williams!    Quarter of a century old today but always my… http://t.co/qlsWIu42…",421,421,406,275,13698
3889,"RT @robinwilliams: #tbt and Happy Birthday to Ms. Zelda Rae Williams!    Quarter of a century old today but always my… http://t.co/qlsWIu42…",422,2,12,42,4
38024,"When We Were Young #WWWYW it's like #TBT but on Wednesday. DARE TO BE DIFFERENT http://t.co/XFAKi8IKlx",423,4,376575,1000,42382
38085,"RT @FerryCorsten: #tbt Back 2 back 2 back with @DashBerlin &amp; @Richard_Durand during #FullOn at the Brixton Academy during NY 2011! :-) http…",424,424,369946,5134,15154
38048,"#TBT. enjoy #ASOT200:-) ♫ A State Of Trance Episode 200 – Armin van Buuren ASOT Radio http://t.co/iJbNCY3GTr #NowPlaying",425,425,1206268,366,10272
38248,"#TBT Love my little family #familycomesfirst#familylove#blessed http://t.co/nW9JXPZxJX",426,426,235,957,835
39312,"#TBT http://t.co/jgkDfoDAPI",427,427,574,2001,1208
38059,"RT @dickardd: Here's a #tbt of @LaidbackLuke &amp; @DJGINATURNER b2b on Holy Ship!!! Can't wait for Nouveau Yorican at Output! https://t.co/nPK…",428,2,637938,446,157329
1010,"RT @footlocker: Foot Locker would like to wish a very Happy Birthday to basketball legend @MagicJohnson! #tbt #TeamUSA http://t.co/Dnaa5znR…",429,2,161,277,1841
37982,"#TBT to when @OzzyOsbourne was literally #PoweredByMonster. #MonsterCable #BlackSabbath http://t.co/dUgbCDTiVN",430,2,99733,9200,23031
39607,"RT @HARDFEST: If you’re not #TBT’ing to #HARDSummer2014 you’re doing it wrong!",431,2,595,543,31427
38061,"RT @DILLONFRANCIS: #TBT #hardsummer @martingarrix SEETT MEEEEHHH FREEEEEEEE http://t.co/ROOFgOE5Ai",432,2,1023381,759,13259
39792,"RT @cma92_: the krew.™🍺💕 #tbt @ Patrick Molloy's Sports Pub http://t.co/zCBsjXWmhk",433,2,492,356,41046
7448,"#TBT One of the most amazing views I've ever seen! http://t.co/sWyprV0owe",434,2,13292,304,9753
38007,"#TBT http://t.co/5evSUouonI",435,4,573,983,2761
38698,"RT @DestructoHARD: #TBT - throwing raves in '93 http://t.co/6X4Vi5TKNq | http://t.co/ldgK0JgVEq",436,436,4041,1965,8983
39539,"#TBT #trancehands during cartographers set at #FNL   #thepoweroftrance #trancemeup #trance4life… http://t.co/5lqz2FGZAs",437,342,1307,1010,32612
37994,"RT @skarsgod: #tbt @BauervanStraten on  George Lopez  (2007) as Cris Watson, the neighborhood’s newest sex offender. She's so 😍 http://t.co…",438,10,223944,253,12101
38050,"#tbt backstage at Drake 2010 http://t.co/E5JcrRny7N",439,5,193147,186,7326
39525,"RT @BeautifulCoins: 2013 W REVERSE PROOF SILVER EAGLE SET PCGS PR70 FS $132.5 #nfto #tbt #brazil #wordsporn http://t.co/pp2aNZfVfN http://t…",440,440,3490,1362,273952
